_id,psuedocode,item_desc,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
10173,2856383,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10174,2856383,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10175,2856383,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10176,2856383,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10177,2856383,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10178,2856383,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,2856383,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,2856383,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,2858113,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,2858113,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,2858113,Age5,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,2858113,Age6,0,0,22,22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10185,2858113,Age7,0,0,1,1,8,5,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,2858113,Age8,0,0,0,0,1,3,7,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,2858113,Age9,0,0,0,0,0,0,4,2,16,10,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,2858113,Age10,0,0,0,0,0,0,0,0,1,2,12,11,22,7,0,0,0,0,0,0,0,0,0,0,0,0
10189,2858113,Age11,0,0,0,0,0,0,0,0,0,0,2,3,10,18,12,15,0,0,0,0,0,0,0,0,0,0
10190,2858113,Age12,0,0,0,0,0,0,0,0,0,0,0,1,3,1,21,15,12,13,0,0,0,0,0,0,0,0
10191,2858113,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,14,13,0,0,0,0,0,0,0,0
10192,2858113,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
10193,2858113,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10194,2858113,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,2858113,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,2858113,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,2858113,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10198,2858113,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,2858113,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,2858113,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,2862750,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,2862750,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,2862750,Age5,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,2862750,Age6,0,0,8,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,2862750,Age7,0,0,0,1,6,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10206,2862750,Age8,0,0,0,1,0,0,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,2862750,Age9,0,0,0,0,0,0,1,2,1,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2862750,Age10,0,0,0,0,0,0,2,0,2,0,7,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0
10209,2862750,Age11,0,0,0,0,0,0,0,0,0,2,3,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0
10210,2862750,Age12,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,9,12,15,0,0,0,0,0,0,0,0
10211,2862750,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0
10212,2862750,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10213,2862750,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10214,2862750,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10215,2862750,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10216,2862750,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10217,2862750,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10218,2862750,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10219,2862750,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10220,2862750,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10221,2874644,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,2874644,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10223,2874644,Age5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,2874644,Age6,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,2874644,Age7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2874644,Age8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,2874644,Age9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,2874644,Age10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,2874644,Age11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,2874644,Age12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,2874644,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,2874644,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,2874644,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,2874644,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235,2874644,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,2874644,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,2874644,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,2874644,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10239,2874644,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,2874644,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,2878098,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,2878098,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,2878098,Age5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,2878098,Age6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,2878098,Age7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10246,2878098,Age8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,2878098,Age9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,2878098,Age10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,2878098,Age11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,2878098,Age12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
10251,2878098,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,54,0,0,0,0,0,0
10252,2878098,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,27,0,0,0,0
10253,2878098,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,0,0,0
10254,2878098,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0
10255,2878098,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10256,2878098,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,2878098,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,2878098,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,2878098,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,2878098,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261,2882693,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,2882693,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,2882693,Age5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10264,2882693,Age6,0,0,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,2882693,Age7,0,0,0,1,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,2882693,Age8,0,0,0,0,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,2882693,Age9,0,0,0,0,0,0,1,0,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,2882693,Age10,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,2882693,Age11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,2882693,Age12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10271,2882693,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,2882693,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,2882693,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,2882693,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,2882693,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,2882693,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,2882693,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10278,2882693,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,2882693,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10280,2882693,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10281,2883269,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10282,2883269,Age<5,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10283,2883269,Age5,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10284,2883269,Age6,0,0,10,18,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10285,2883269,Age7,0,0,5,1,17,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,2883269,Age8,0,0,0,0,1,2,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,2883269,Age9,0,0,0,0,0,0,0,1,4,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,2883269,Age10,0,0,0,0,0,0,0,1,0,0,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0
10289,2883269,Age11,0,0,0,0,0,0,0,0,0,0,3,0,6,7,1,8,0,0,0,0,0,0,0,0,0,0
10290,2883269,Age12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,9,6,0,0,0,0,0,0,0,0
10291,2883269,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,6,0,0,0,0,0,0
10292,2883269,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,10,0,0,0,0
10293,2883269,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,2,0,0,0,0
10294,2883269,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,2883269,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10296,2883269,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10297,2883269,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298,2883269,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10299,2883269,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,2883269,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,2884828,"",21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,2884828,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10303,2884828,Age5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10304,2884828,Age6,0,0,4,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,2884828,Age7,0,0,0,1,7,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10306,2884828,Age8,0,0,0,1,1,2,6,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10307,2884828,Age9,0,0,0,0,0,0,1,0,4,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,2884828,Age10,0,0,0,0,0,0,0,0,0,2,4,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
10309,2884828,Age11,0,0,0,0,0,0,0,0,0,0,0,1,5,9,3,9,0,0,0,0,0,0,0,0,0,0
10310,2884828,Age12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,7,5,4,0,0,0,0,0,0,0,0
10311,2884828,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,6,0,0,0,0,0,0,0,0
10312,2884828,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0
10313,2884828,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10314,2884828,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,2884828,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,2884828,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317,2884828,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10318,2884828,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,2884828,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,2884828,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,2891810,"",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,2891810,Age<5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,2891810,Age5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324,2891810,Age6,0,0,10,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,2891810,Age7,0,0,1,1,9,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,2891810,Age8,0,0,0,0,0,0,18,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10327,2891810,Age9,0,0,0,0,0,0,0,0,5,18,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,2891810,Age10,0,0,0,0,0,0,0,0,0,0,5,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0
10329,2891810,Age11,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,8,0,0,0,0,0,0,0,0,0,0
10330,2891810,Age12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,7,8,0,0,0,0,0,0,0,0
10331,2891810,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,6,5,0,0,0,0,0,0
10332,2891810,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,8,9,0,0,0,0
10333,2891810,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,4,0,0,0,0
10334,2891810,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10335,2891810,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,2891810,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10337,2891810,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10338,2891810,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10339,2891810,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10340,2891810,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,2893584,"",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10342,2893584,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,2893584,Age5,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,2893584,Age6,0,0,4,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10345,2893584,Age7,0,0,2,0,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10346,2893584,Age8,0,0,0,0,2,0,12,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,2893584,Age9,0,0,0,0,0,0,0,0,11,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10348,2893584,Age10,0,0,0,0,0,0,0,0,0,0,3,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0
10349,2893584,Age11,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,10,0,0,0,0,0,0,0,0,0,0
10350,2893584,Age12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,19,0,0,0,0,0,0,0,0
10351,2893584,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,9,9,0,0,0,0,0,0
10352,2893584,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,13,0,0,0,0
10353,2893584,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,0,0
10354,2893584,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
10355,2893584,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10356,2893584,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10357,2893584,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,2893584,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10359,2893584,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360,2893584,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10361,2901703,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10362,2901703,Age<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,2901703,Age5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10364,2901703,Age6,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10365,2901703,Age7,0,0,0,0,9,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10366,2901703,Age8,0,0,0,0,0,0,9,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10367,2901703,Age9,0,0,0,0,0,0,1,0,15,12,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10368,2901703,Age10,0,0,0,0,0,0,0,0,0,0,10,10,13,12,0,0,0,0,0,0,0,0,0,0,0,0
10369,2901703,Age11,0,0,0,0,0,0,0,0,0,0,0,0,9,13,15,12,0,0,0,0,0,0,0,0,0,0
10370,2901703,Age12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,12,15,0,0,0,0,0,0,0,0
10371,2901703,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,21,14,0,0,0,0,0,0
10372,2901703,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,19,20,17,0,0,0,0
10373,2901703,Age15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,25,0,0,0,0
10374,2901703,Age16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10375,2901703,Age17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10376,2901703,Age18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10377,2901703,Age19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10378,2901703,Age20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,2901703,Age21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10380,2901703,Age22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10381,2902578,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10382,2902578,Age<5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,2902578,Age5,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10384,2902578,Age6,0,0,33,14,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10385,2902578,Age7,0,0,2,0,26,22,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386,2902578,Age8,0,0,0,0,0,0,22,16,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10387,2902578,Age9,0,0,0,0,0,0,0,2,12,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,2902578,Age10,0,0,0,0,0,0,0,0,3,1,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0
10389,2902578,Age11,0,0,0,0,0,0,0,0,0,0,2,4,7,9,4,7,0,0,0,0,0,0,0,0,0,0
10390,2902578,Age12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,9,3,1,0,0,0,0,0,0,0,0
10391,2902578,Age13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0
10392,2902578,Age14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
